标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
耳目一新	👂🧿☝️🆕	耳目一新	1	0
耳目一新	👂👁️🥇🆕	耳目一新	1	0
耳目一新	👂👀1️⃣🆕	耳目一新	1	0
耳目一新	👂🐮☝️🆕	耳目一新	1	1
耳目一新	👂🛁☝️🆕	耳目一新	1	1
耳目一新	👂🧿👩‍⚕️🆕	耳目一新	1	1
耳目一新	2️⃣👁️☝️📶	独一无二	0	2
耳目一新	👂👀🎽✉️	耳闻目睹	0	2
耳目一新	✌️🧿👩‍🎨🆕	别出心裁	0	2
废话连篇	🗑️📞➿🪪	弃旧图新	0	1
废话连篇	🗑️📞➿📇	弃旧图新	0	1
废话连篇	🗑️🗯️➿🤥	弃旧图新	0	1
废话连篇	🗑️☎️🎭🤥	弃假存真	0	2
废话连篇	🫁☎️➿🪪	肺腑之言	0	2
废话连篇	🗑️🌺➿🪪	弃旧图新	0	2
走马看花	🥾🏇👁️🏵️	走马观花	0	0
走马看花	🚶‍♂️🐎👀🌼	走马观花	0	0
走马看花	🚶🎠👁️🏵️	走马观花	0	0
走马看花	🏃🐎🗞️🍀	走马观花	0	1
走马看花	🏃🏇👁️🏄	走马观花	0	1
走马看花	🚶🎪🗞️🍿	走马观花	0	1
走马看花	🚶👨‍💻📰🎆	走马观花	0	2
走马看花	🏃👨‍💻📰🏵️	走马观花	0	2
走马看花	🏃🎪📰🧑‍🎨	走马观花	0	2
欢欣若狂	😁🧡👩‍🦽🤯	喜新厌旧	0	2
欢欣若狂	😄📶👩‍🦽🤯	欢天喜地	0	2
欢欣若狂	🎊📫👩‍🦽🤯	喜闻乐见	0	2
约法三章	🤸‍♂️🧙‍♂️🥉🐙	龙腾虎跃	0	1
约法三章	🤸‍♂️🧙‍♂️3️⃣🐙	腾云驾雾	0	1
约法三章	🌙👩‍⚖️🥉🐙	月下老人	0	1
约法三章	🌕🧙🥉🩼	花好月圆	0	2
约法三章	🌕⚖️🥉🏕️	花好月圆	0	2
约法三章	🌕👨‍⚖️🥉♿	花好月圆	0	2
举国上下	🏋️🥑🔼⬇️	举重若轻	0	1
举国上下	🏋️🍲⬆️⬇	举重若轻	0	1
举国上下	🏋️🥑🔼⏬	举重若轻	0	1
举国上下	🍊🍎🔼⬇️	橙黄橘绿	0	2
举国上下	🏋️🍋⬆️🦸	身强力壮	0	2
举国上下	🏋️🍲😢⤵️	举重若轻	0	2
汗如雨下	💦🪱🌧️🔽	水落石出	0	1
汗如雨下	💦🥛🌧️🔽	水落石出	0	1
汗如雨下	💦🍼🌧️⬇	水滴石穿	0	1
汗如雨下	🌨️🪱🌧️⏬	雪上加霜	0	2
汗如雨下	😓🍼🌧️🦸‍♀️	汗如雨下	1	2
汗如雨下	💦🥛🌧️🍉	水乳交融	0	2
溢于言表	☝️🎣🗣️🕰️	一举成名	0	2
溢于言表	1️⃣🗯️🗣️📋	一呼百应	0	2
溢于言表	1️⃣🗯️🗣️⏱️	一言难尽	0	2
当家做主	📂👪💺✝️	分崩离析	0	2
当家做主	📂🧑‍🧑‍🧒‍🧒💺👑	分庭抗礼	0	2
当家做主	📂🏚️🧘‍♀️✝️	分居异爨	0	2
家常便饭	🏠🏭🍱🍚	家徒四壁	0	1
家常便饭	🏠🎙️🍱🍚	家喻户晓	0	1
家常便饭	🏚️👩‍🎤🍱🍱	家喻户晓	0	1
家常便饭	🏠🌭🦇🍙	家喻户晓	0	2
家常便饭	👰🎤🍱🍙	成家立业	0	2
家常便饭	🏠🧑‍🎤🧶🍱	家喻户晓	0	2
杀鸡取卵	⚔️🦃🪱🥚	刀枪不入	0	1
杀鸡取卵	⚔️🐔〰️🥚	刀光剑影	0	1
杀鸡取卵	🗡️🐤〰️🥚	刀俎鱼肉	0	1
杀鸡取卵	🦈🦃🪱🥚	杀鸡取卵	1	2
杀鸡取卵	🗡️🤜〰️🥚	剑拔弩张	0	2
杀鸡取卵	🏖️🦃🪱🥚	沙雕虫蛋	0	2
笼中之鸟	🏮⭕🧠🐦	张灯结彩	0	1
笼中之鸟	🏮⭕❎🪶	灯红酒绿	0	1
笼中之鸟	🏮⭕🗒️🦤	张灯结彩	0	1
笼中之鸟	🏮⏰📃🪶	灯红酒绿	0	2
笼中之鸟	🏮⏰☝️🦅	张灯结彩	0	2
笼中之鸟	🏮⏰🤓🐦	张灯结彩	0	2
扶危济困	↔️‼️🔫🥱	左右开弓	0	2
扶危济困	↔️‼️📚💤	反求诸己	0	2
扶危济困	↔️‼️🐓💤	翻来覆去	0	2
百折不回	💯⛅🙅‍♀️↩️	百折不回	1	1
百折不回	💯🙈🙅‍♀️↪️	百无禁忌	0	1
百折不回	💯🙈🙅🔙	百折不挠	0	1
百折不回	💯🙈🙅‍♀️🔆	百无禁忌	0	2
百折不回	💯🙈🙅‍♀️🏌️‍♂️	百无禁忌	0	2
百折不回	💯🙈🙅🏌️‍♂️	百无禁忌	0	2
争先恐后	☑️🧚‍♂️🫨👸	国色天香	0	2
争先恐后	⚗️‼️🦖👸	化险为夷	0	2
争先恐后	⚗️🧝‍♂️🙀👸	化险为夷	0	2
多如牛毛	🫣🥛🐮🧶	对牛弹琴	0	2
多如牛毛	🫣👩‍🍼🐮🪶	掩耳盗铃	0	2
多如牛毛	🫣🍼🐂🪶	掩耳盗铃	0	2
力挽狂澜	🏋️🕹️🤯🪻	举重若轻	0	2
力挽狂澜	💪🤹‍♀️🤯🚠	力挽狂澜	1	2
力挽狂澜	💪🥣🤯⛹️	力挽狂澜	1	2
口快心直	👄⏩💓❌	口是心非	0	1
口快心直	👄⏩♥️🙅‍♂️	口是心非	0	1
口快心直	👄⏩💝🫵	口快心直	1	1
口快心直	👄◽❤️🫵	口是心非	0	2
口快心直	👄◽❤️🌳	口是心非	0	2
口快心直	👄◽💗🤾‍♀️	口是心非	0	2
屹立不动	⛑️🕴️🙅‍♀️🧊	不可救药	0	2
屹立不动	❓🧍🙅‍♂️🧊	明知故问	0	2
屹立不动	⛑️🕴️🙅‍♀️🌨️	爱莫能助	0	2
神不守舍	✝️🙅‍♀️📩🛖	不可救药	0	1
神不守舍	✝️🙅🦾🛖	不可救药	0	1
神不守舍	🧞‍♂️🙅‍♀️🙋🏚️	神不守舍	1	1
神不守舍	✝️🚶🫳🛖	舍己为人	0	2
神不守舍	✝️🙅‍♀️🖐️🐍	不可救药	0	2
神不守舍	✝️🚶🦖🛖	舍生取义	0	2
有眼无珠	⛽👀🕺🧿	加油添醋	0	2
有眼无珠	⛽🧿🙉📿	加油添醋	0	2
有眼无珠	⛽👁️❌🧿	过目不忘	0	2
比翼双飞	🆚1️⃣♓🪁	背水一战	0	1
比翼双飞	🆚☝️➿🪁	对牛弹琴	0	1
比翼双飞	🆚🍝2️⃣🌬️	针锋相对	0	1
比翼双飞	🆚1️⃣↔️🗑️	背水一战	0	2
比翼双飞	🆚⛑️➿☕	杯水车薪	0	2
比翼双飞	✍️⛑️2️⃣🌬️	奋笔疾书	0	2
感激不尽	🥹⚔️🙅📛	忍无可忍	0	2
感激不尽	🥹⚔️🙅‍♀️❌	忍无可忍	0	2
感激不尽	🥹♾️🙅‍♀️💵	哭笑不得	0	2
青天白日	🥬👼🙄🟠	菜虚困顿	0	0
青天白日	🍏👼⚪🔅	青天白日	1	0
青天白日	🍏👼🙄🔆	青天白日	1	0
青天白日	🥬👼⛪☀️	菜鸟天堂	0	1
青天白日	💗👼🙄☀️	心不在焉	0	1
青天白日	🥬👼🧎☀️	菜鸟跪日	0	1
青天白日	♥️👼🙇‍♀️📅	心照不宣	0	2
青天白日	☀️🍩🙄🔅	日复一日	0	2
青天白日	☀️🍬⚪🔆	阳奉阴违	0	2
事不过三	⏳🙅‍♂️🍎🥉	时不我待	0	2
事不过三	⏳🙅‍♀️🥑🥉	时不我待	0	2
事不过三	☑️🙅‍♀️🍲🥉	不可救药	0	2
火上加油	🕯️⤴️➕⛽	火上加油	1	0
火上加油	💥👆➕🛢️	火上浇油	0	0
火上加油	🎆⬆️➕⛽	火上加油	1	0
火上加油	🌋☝️🏚️🧈	火上浇油	0	1
火上加油	🌋⏫➕😕	火上浇油	0	1
火上加油	🌋🔝➕🩶	山高水长	0	1
火上加油	🚚⏫🏇⛽	车水马龙	0	2
火上加油	🚚🆙➕😟	车载斗量	0	2
火上加油	🚚☝️👰‍♂️🧈	车载斗量	0	2
一错再错	☝️✖️🤠❌	一马平川	0	1
一错再错	🥇❌🤠❌	一马平川	0	1
一错再错	🥇❎🤠❎	一马当先	0	1
一错再错	👕❌🤠❎	衣冠禽兽	0	2
一错再错	🎽✖️🤠✖️	一衣带水	0	2
一错再错	🍝❌🤠✖️	面面俱到	0	2
事不关己	⌚🙅‍♀️📴❗	时不我待	0	2
事不关己	⌚🙅‍♀️📴📋	不可理喻	0	2
事不关己	⌚🙅🛃🦠	时不我与	0	2
弃恶从善	🗑️🤮🧅🪸	藏污纳垢	0	2
弃恶从善	🗑️🤮🧅⚡	弃恶从善	1	2
弃恶从善	🗑️🤢🧅🌋	臭气熏天	0	2
鸡飞蛋打	🐓🚁🥚🤜	鸡飞蛋打	1	0
鸡飞蛋打	🐔🪁🥚🤜	鸡飞蛋打	1	0
鸡飞蛋打	🐓🚀🍳👊	鸡飞蛋打	1	0
鸡飞蛋打	♿✈️🍳👊	无能为力	0	1
鸡飞蛋打	🐓✈️💣👊	鸡飞蛋打	1	1
鸡飞蛋打	🐓❎🍳🥊	鸡飞蛋打	1	1
鸡飞蛋打	‼️🦅🎅🤼‍♂️	惊弓之鸟	0	2
鸡飞蛋打	‼️🛩️📋🤼‍♀️	记忆犹新	0	2
鸡飞蛋打	♾️❌🍳👊	无穷无尽	0	2
落花流水	⏬🪻🤙🚰	下里巴人	0	1
落花流水	⏬🪷⚗️🥤	下不为例	0	1
落花流水	⏬🍀🤙💦	每况愈下	0	1
落花流水	⏬🎆6️⃣🥱	每况愈下	0	2
落花流水	🐚🌻⚗️🥤	背水一战	0	2
落花流水	🐚🍿⚗️💦	沧海一粟	0	2
锦上添花	⏩☝️🍩🪷	急转直下	0	2
锦上添花	⏩☝️🍩🍿	快马加鞭	0	2
锦上添花	⏩⏫🍨🌻	快马加鞭	0	2
百思不解	💯🧐🙅🧹	百思不解	1	1
百思不解	💯🧐🙅‍♂️🪢	百思不解	1	1
百思不解	💯🧠🙅🪢	百思不解	1	1
百思不解	⛪🧠🙅🪢	不可思议	0	2
百思不解	🙄🧐🙅‍♂️💍	目中无人	0	2
百思不解	💯💀🙅‍♂️💍	百无禁忌	0	2
真情实意	💉💓✝️💭	刻骨铭心	0	2
真情实意	💉♥️🍱💭	针心假意	0	2
真情实意	💉💓🏙️🍝	刻骨铭心	0	2
素不相识	⏩🙅‍♀️📷🍱	急不可待	0	2
素不相识	⏩🙅‍♀️📷🧟‍♂️	急不可待	0	2
素不相识	⏩🙅‍♂️📷🏠	不可救药	0	2
英姿焕发	🇬🇧💵😊💇	英姿焕发	1	2
英姿焕发	🇬🇧✒️🦝💈	英名狼藉	0	2
英姿焕发	🇬🇧✒️😹💈	英明神武	0	2
一言一行	🥇🗣️🥇🚶‍♀️	金口玉言	0	0
一言一行	☝️🗣️1️⃣👌	一诺千金	0	0
一言一行	☝️🗣️☝️🚶‍♂️	一言一行	1	0
一言一行	👚🗣️1️⃣🆗	衣食住行	0	1
一言一行	👨‍⚕️🗣️🥇🚶	出言不逊	0	1
一言一行	1️⃣🌫️1️⃣🦿	一知半解	0	1
一言一行	1️⃣🎪☝️🔯	马到成功	0	2
一言一行	1️⃣🌫️1️⃣👽	一视同仁	0	2
一言一行	⛑️🗣️🥇◽	首屈一指	0	2
海角天涯	🌊♈👼🦷	海纳百川	0	1
海角天涯	🏝️📐👼😶	岛算天使	0	1
海角天涯	🏝️📐👼🦷	岛计天使	0	1
海角天涯	🏝️♈🍩🦷	岛瘦郊寒	0	2
海角天涯	🏝️♈🧁🗜️	岛瘦郊寒	0	2
海角天涯	🌊♈👅🦆	望洋兴叹	0	2
悬梁刺股	🔄🌉🗡️👏	过河拆桥	0	2
悬梁刺股	🌀🌉🔪🦴	过河拆桥	0	2
悬梁刺股	🎛️🌉🔪👧	过河拆桥	0	2
曲高和寡	〰️🆙🥡🍉	顺藤摸瓜	0	2
曲高和寡	〰️🆙👏🔮	一波三折	0	2
曲高和寡	〰️🆙🗃️🎃	曲高和寡	1	2
魂不附体	👻🙅👔🪜	鬼斧神工	0	2
魂不附体	👻🙅👗💇‍♂️	鬼斧神工	0	2
魂不附体	👻🙅↔️🛗	鬼使神差	0	2
善解人意	⚡💍🕴️💭	电光石火	0	2
善解人意	⚡🎀🚶‍♂️🍝	风花雪月	0	2
善解人意	✨🎀🙋🍝	光彩照人	0	2
温故知新	♨️🍄‍🟫🤾‍♀️🆕	赴汤蹈火	0	2
温故知新	♨️🍄🌳🆕	焕然一新	0	2
温故知新	♨️👧👩‍⚕️🆕	焕然一新	0	2
行色匆匆	🚶‍♂️🎨🧅🧅	走马观花	0	2
行色匆匆	👌🎨🧅🧅	画龙点睛	0	2
行色匆匆	🦿🎨🧅🧅	画蛇添足	0	2
猴年马月	🐒🧨🎠🌝	猴年马月	1	0
猴年马月	🙉🧨🎠🌕	掩耳盗铃	0	0
猴年马月	🐒🧨🎪🌝	猴年马月	1	0
猴年马月	🐒💭🎠🌕	猴年马月	1	1
猴年马月	🙉💭🐎🌙	掩耳盗铃	0	1
猴年马月	🙉💭🐴🌜	掩耳盗铃	0	1
猴年马月	🐒💭👨‍💻🌝	猴年马月	1	2
猴年马月	👸💭🎠🌙	望穿秋水	0	2
猴年马月	🙉💭🐎🤸‍♂️	掩耳盗铃	0	2
言谈举止	🗣️❗🏋️‍♀️⏸️	言重语轻	0	1
言谈举止	🗣️❕🙋‍♀️❎	人声鼎沸	0	1
言谈举止	🗣️❗🏋️‍♂️❎	言重语轻	0	1
言谈举止	🌋❕🗳️🙅‍♂️	火山口否	0	2
言谈举止	🗣️❗🏋️‍♀️🌳	言重九鼎	0	2
言谈举止	🌋❗🏋️‍♂️❎	火山爆发	0	2
口诛笔伐	👄🎋✒️🪓	口诛笔伐	1	1
口诛笔伐	👄📿✍️🪚	唇枪舌剑	0	1
口诛笔伐	👄🏗️✒️🪚	唇枪舌剑	0	1
口诛笔伐	📎🕯️✏️🪚	别出心裁	0	2
口诛笔伐	👄✝️✒️🧑‍⚖️	口诛笔伐	1	2
口诛笔伐	👄🍲✏️💇	口诛笔伐	1	2
九死一生	9️⃣💀☝️⏫	九死一生	1	1
九死一生	9️⃣💀☝️⬆️	九死一生	1	1
九死一生	9️⃣💀1️⃣🔊	九死一生	1	1
九死一生	9️⃣⚰️❓🛎️	九死一生	1	2
九死一生	9️⃣⚰️❓🎅	九死一生	1	2
九死一生	9️⃣⚰️🎽🆙	九死一生	1	2
无懈可击	5️⃣✏️☑️🤜	五笔一划	0	2
无懈可击	5️⃣⚙️✅🤛	五体投地	0	2
无懈可击	5️⃣♏👌🥊	五体投地	0	2
相知恨晚	📷🧻😤🌃	相机行事	0	1
相知恨晚	📷⛔🤬🌃	拍案叫绝	0	1
相知恨晚	📷🫵🤬🌃	拍案叫绝	0	1
相知恨晚	🐘🗒️🤬🌃	象简乌纱	0	2
相知恨晚	✈️🤓🤬🌃	飞来横祸	0	2
相知恨晚	📷📃😤🥣	照本宣科	0	2
潸然泪下	✨🔥😢⬇️	星火燎原	0	2
潸然泪下	⚡🔥😭⤵️	雷打不动	0	2
潸然泪下	⚡🔥😿👇	雷厉风行	0	2
添枝加叶	🍨🤓➕☘️	冰清玉洁	0	2
添枝加叶	🍨🧶➕🍁	冰清玉洁	0	2
添枝加叶	🍨⏹️➕🍁	冰天雪地	0	2
瓜田李下	🍈🍨📅⏬	瓜田李下	1	2
瓜田李下	🍈🍨🍐⬇️	瓜田李下	1	2
瓜田李下	🍈🍨🕴️⤵️	瓜田李下	1	2
甜言蜜语	🍨🗣️🍯🗯️	甜言蜜语	1	0
甜言蜜语	🍭🗣️🍯🗣️	甜言蜜语	1	0
甜言蜜语	🧁🗣️🍯🗣️	甜言蜜语	1	0
甜言蜜语	🍨🔥🍯🗯️	甜言蜜语	1	1
甜言蜜语	🍩🔥🍯🗣️	甜言蜜语	1	1
甜言蜜语	😋🎪🍯🗯️	口蜜腹剑	0	1
甜言蜜语	🍨👁️🐈🗣️	冰清玉洁	0	2
甜言蜜语	🍨🎪🐈🗣️	甜言蜜语	1	2
甜言蜜语	🍨💥🍙🗯️	冷饭热炒	0	2
真心实意	💉❤️✅🍝	一针见血	0	2
真心实意	💉♥️💂‍♂️💭	打心自问	0	2
真心实意	💉♥️🍱💭	刻骨铭心	0	2
水泄不通	♒♏🙅‍♂️💔	过河拆桥	0	2
水泄不通	♒♋🙅‍♂️🟰	水到渠成	0	2
水泄不通	♒♏🙅‍♂️👀	望而却步	0	2
七嘴八舌	7️⃣👄8️⃣👅	七嘴八舌	1	0
七嘴八舌	😠👄8️⃣👅	怒发冲冠	0	1
七嘴八舌	🚵‍♂️👄8️⃣👅	骑虎难下	0	1
七嘴八舌	🐧👄8️⃣👅	七嘴八舌	1	1
七嘴八舌	7️⃣🥴🚌👅	七嘴八舌	1	2
七嘴八舌	7️⃣🥴🎺👅	七嘴八舌	1	2
七嘴八舌	🏁🥴8️⃣👅	旗开得胜	0	2
情深意重	💓✝️🍝⏱️	心照不宣	0	2
情深意重	♥️🧝‍♀️💭🕝	心心相印	0	2
情深意重	♥️✝️🍝🀄	心心相印	0	2
气急败坏	🌪️‼️🙇‍♀️👎	风靡一时	0	1
气急败坏	🌪️🔜🧎‍♂️👎	风驰电掣	0	1
气急败坏	🌪️❗⛪👎	风靡一时	0	1
气急败坏	7️⃣🆘🙇‍♂️🦹‍♀️	七擒七纵	0	2
气急败坏	🌪️🐓🧎‍♀️‍➡️🦹‍♀️	闻鸡起舞	0	2
气急败坏	🌫️❗🧎🫃	雾里看花	0	2
尽心尽力	⏩♥️💪🏋️	争先恐后	0	2
尽心尽力	⏩💓💵🦾	急中生智	0	2
尽心尽力	⏩♥️🏅🦾	迫不及待	0	2
不可收拾	🙅‍♀️🆗📩🔟	不可收拾	1	0
不可收拾	🙅‍♂️🆗📩🔟	不可收拾	1	0
不可收拾	🙅‍♂️👌📩🔟	不可收拾	1	0
不可收拾	🙅‍♀️☑️📩⏱️	不可否认	0	1
不可收拾	🙅🆗📩➕	不可理喻	0	1
不可收拾	🙅‍♀️☑️🤚🔟	不可一世	0	1
不可收拾	🙅☑️👋🏙️	不可救药	0	2
不可收拾	🙅👩‍🔬📩👼	不可理喻	0	2
不可收拾	🙅🐚🙌🔟	不可收拾	1	2
举不胜举	💁‍♀️🙅‍♀️✌️🗳️	推陈出新	0	0
举不胜举	🗳️🙅✌️🏋️‍♀️	不可理喻	0	0
举不胜举	🏋️‍♂️🙅✌️🏋️	举重若轻	0	0
举不胜举	🏋️🙅⏏️🗳️	举一反三	0	1
举不胜举	🏋️🙅‍♀️⏏️🏋️‍♂️	举不胜举	1	1
举不胜举	🙋‍♀️🚶‍♂️✌️🙋‍♀️	扬眉吐气	0	1
举不胜举	🏋️🙅🐂🍊	力不胜任	0	2
举不胜举	🍊🙅‍♀️✌️😦	橙黄橘绿	0	2
举不胜举	🎥🚶‍♂️✌️🏋️‍♂️	走马观花	0	2
不可名状	🙅✅🆔💪	不可一世	0	1
不可名状	🙅👌🆔👚	不可理喻	0	1
不可名状	🙅‍♀️☑️📇💪	不可名状	1	1
不可名状	🙅‍♀️🐚🆔💄	不可理喻	0	2
不可名状	🙅🆗🔅📦	不可救药	0	2
不可名状	🙅✅🌞📦	不可理喻	0	2
情投意合	💓⛹️‍♀️🍝🌾	心驰神往	0	1
情投意合	♥️⛹️‍♀️🍝🌾	心猿意马	0	1
情投意合	💓🤽‍♀️🍝🪷	心花怒放	0	1
情投意合	♥️🧠💭🍱	心领神会	0	2
情投意合	♥️⛹️‍♀️👘⚛️	心猿意马	0	2
情投意合	☀️🤾‍♂️💭🥤	一日千里	0	2
心狠手辣	♥️🤬🙌🌶️	心狠手辣	1	1
心狠手辣	💖🤬🖐️🌶️	爱憎分明	0	1
心狠手辣	💓😤🤚🫑	心高气傲	0	1
心狠手辣	💖🤬👐🎺	爱憎分明	0	2
心狠手辣	💖😤🍣🧅	爱憎分明	0	2
心狠手辣	🌶️😤🫲🧅	辣手摧花	0	2
动魄惊心	☃️👩‍🦳😦🧡	雪上加霜	0	2
动魄惊心	☃️👩‍🦳😯♥️	雪中送炭	0	2
动魄惊心	☃️👩‍🦳❕💘	雪中送炭	0	2
闭目塞听	📴👀🎨👂	闭目塞听	1	1
闭目塞听	🤐👁️🖍️👂	闭目塞听	1	1
闭目塞听	🤐👀🎨👂	闭目塞听	1	1
闭目塞听	📴🧖‍♀️🎨👂	息事宁人	0	2
闭目塞听	🎓🧿🎨👂	博采众长	0	2
闭目塞听	📴👁️🎨⚡	不可开交	0	2
以强凌弱	1️⃣🦾♦️👩‍🦽	独臂佳人	0	2
以强凌弱	☝️🦾🅾️👩‍🦽	一举两得	0	2
以强凌弱	⛑️🦾👻👩‍🦽	救死扶伤	0	2
移花接木	1️⃣🌻🧹🪵	花言巧语	0	2
移花接木	1️⃣🎆💍🪵	花前月下	0	2
移花接木	1️⃣🌹🪢🪵	花枝招展	0	2
留恋不舍	🤙💘🙅‍♀️🏚️	六亲不认	0	1
留恋不舍	⚗️❤️‍🔥🙅‍♂️🏚️	炉火纯青	0	1
留恋不舍	⚗️😘🙅‍♂️🏚️	化敌为友	0	1
留恋不舍	6️⃣😘👣🏚️	六神无主	0	2
留恋不舍	⚗️💕🚶🏚️	爱屋及乌	0	2
留恋不舍	6️⃣🪷🙅🛖	六神无主	0	2
胆战心惊	⏏️🗡️💓😧	投鼠忌器	0	1
胆战心惊	⏏️🗡️♥️⁉️	弃剑从文	0	1
胆战心惊	⏏️⚔️❤️⁉️	投笔从戎	0	1
胆战心惊	⏏️🔮💝🙀	爱屋及乌	0	2
胆战心惊	⏏️⚔️📧❕	推陈出新	0	2
胆战心惊	⏏️⚔️💳😦	投笔从戎	0	2
惴惴不安	🏃‍♀️‍➡️🏃‍♀️‍➡️🙅😌	接二连三	0	2
惴惴不安	🏃‍♀️‍➡️🏃‍♀️‍➡️🙅‍♂️😌	接二连三	0	2
惴惴不安	🏃‍♀️‍➡️🏃‍♀️‍➡️🙅‍♀️😌	欲速不达	0	2
钩心斗角	⛓️😘⚔️♈	铁石心肠	0	0
钩心斗角	🪝💓🤼‍♂️♈	勾心斗角	0	0
钩心斗角	⛓️🫰🤼‍♀️♈	铁石心肠	0	0
钩心斗角	🐕🤍🤼‍♂️📐	狗仗人势	0	1
钩心斗角	🪝🩷🫛📐	钩心斗角	1	1
钩心斗角	🐕💓🤼‍♀️📐	狗急跳墙	0	1
钩心斗角	🐕💕🥔♈	爱屋及乌	0	2
钩心斗角	⛓️🆕🥔📐	连锁反应	0	2
钩心斗角	⛓️♥️🥔🤼	藕断丝连	0	2
分一杯羹	➗🥇🫙🧑‍🌾	分崩离析	0	1
分一杯羹	➗🥇🍷🚜	分道扬镳	0	1
分一杯羹	➗☝️🍻👨‍🌾	分一杯羹	1	1
分一杯羹	➗❓🫙👨‍🌾	除旧布新	0	2
分一杯羹	🆔1️⃣🍻🧑‍🌾	一视同仁	0	2
分一杯羹	➗⛑️🧁👨‍🌾	除暴安良	0	2
比翼齐飞	🆚1️⃣🚩✈️	背水一战	0	2
比翼齐飞	🆚1️⃣😤🚀	当仁不让	0	2
比翼齐飞	🆚1️⃣🐎🛩️	并驾齐驱	0	2
独立自主	☣️🕴️♊👑	危言耸听	0	2
独立自主	🌡️🕴️🪻👑	温文尔雅	0	2
独立自主	⛴️🕴️✒️✝️	度日如年	0	2
悲喜交加	😟💕🚌➕	忧心忡忡	0	0
悲喜交加	😟😹🚌➕	哭笑不得	0	0
悲喜交加	💔😄🚌➕	悲欢离合	0	0
悲喜交加	☹️😆👨‍🏫➕	悲喜交加	1	1
悲喜交加	😭🧖‍♂️🚌➕	痛哭流涕	0	1
悲喜交加	🍷😸🚌➕	杯弓蛇影	0	1
悲喜交加	☹️🌄👨‍🏫➕	愁眉苦脸	0	2
悲喜交加	🍶😁👣➕	觥筹交错	0	2
悲喜交加	🧁😜🚌➕	杯弓蛇影	0	2
对症下药	☑️🪪⏬🧪	实事求是	0	1
对症下药	🆚🆔⏬💊	对症下药	1	1
对症下药	✅🎫⬇️🧪	实事求是	0	1
对症下药	☑️🎟️😱💊	对症下药	1	2
对症下药	☑️🆔🙀🧪	千真万确	0	2
对症下药	☑️⚗️⬇️👾	实事求是	0	2
先人后己	‼️👤👸📚	唯利是图	0	2
先人后己	‼️🙋👸🤛	当仁不让	0	2
先人后己	‼️🚶‍♂️👸🤖	引人入胜	0	2
天下无敌	👼⏬🛖🫸	安家落户	0	2
天下无敌	👼⏬❎⏬	天下无双	0	2
天下无敌	👼⏬🙉🫅	天下无双	0	2
冰山一角	🌨️🏔️1️⃣📐	雪上加一	0	0
冰山一角	🌨️🌋1️⃣♈	雪上加一	0	0
冰山一角	🥶🗻☝️♈	冰天雪地	0	0
冰山一角	🥶✨☝️📐	冷光一线	0	1
冰山一角	🌨️🌋🥇👣	雪上加霜	0	1
冰山一角	🌨️🗻☝️🪸	雪上加霜	0	1
冰山一角	🌨️⚡🥇🦿	雪中送炭	0	2
冰山一角	🌮💫🥇📐	微不足道	0	2
冰山一角	🌮🏔️🥇🚗	夹山冠车	0	2
漏网之鱼	⏳🎾⛔🐳	度日如年	0	1
漏网之鱼	⏳🎾📃♓	度日如年	0	1
漏网之鱼	⏳🌐🌳🐳	沧海一粟	0	1
漏网之鱼	⏳🌐⛔🥸	时不我待	0	2
漏网之鱼	⏳🌐⛔🧖	度日如年	0	2
漏网之鱼	⏳↔️🤾🐠	度日如年	0	2
面黄肌瘦	🍜🧈🆘🫲	面黄肌瘦	1	2
面黄肌瘦	🍜🧈👊🍣	面黄肌瘦	1	2
面黄肌瘦	🍜🧈🐔🫲	面黄肌瘦	1	2
意想不到	🍝🤔🙅‍♀️🪒	面面俱到	0	1
意想不到	🍝💭🙅‍♀️🔪	胡思乱想	0	1
意想不到	💭💭🙅🕺	想入非非	0	1
意想不到	🍝✈️🙅‍♀️🌾	过河拆桥	0	2
意想不到	🍝🐘🙅‍♂️🏝️	过犹不及	0	2
意想不到	1️⃣🧠🙅💃	绞尽脑汁	0	2
优哉游哉	💯🤠🤽‍♂️🤠	百发百中	0	2
优哉游哉	💯🤠🏊‍♀️🤠	百川归海	0	2
优哉游哉	👍🤠🏊‍♂️🤠	投其所好	0	2
见机行事	👀✈️👌🚙	见机行事	1	1
见机行事	👀✈️🚵💂‍♂️	望眼欲穿	0	1
见机行事	👀✈️🚶🧟‍♂️	望而生畏	0	1
见机行事	👀‼️👌🥄	目不转睛	0	2
见机行事	👀‼️🆗💁‍♂️	见义勇为	0	2
见机行事	⌨️✈️🚵🌎	键盘飞行	0	2
雷厉风行	⚡🌰💨🚵	风驰电掣	0	1
雷厉风行	⚡🎁🌀🦿	电光石火	0	1
雷厉风行	⚡🎁🪁🚶‍♂️	电光风筝	0	1
雷厉风行	⚾⛪🪗🚶‍♂️	投球弹走	0	2
雷厉风行	⚾🌰🪗🚶‍♂️	投石问路	0	2
雷厉风行	⚾⛪🪗🆗	歪门邪道	0	2
美中不足	🇺🇲🀄🙅‍♂️🦶	美中不足	1	0
美中不足	🇺🇲🎯🙅‍♂️🦿	美中不足	1	0
美中不足	🇺🇲🎯🙅‍♂️🦶	美中不足	1	0
美中不足	♣️⭕🙅‍♂️🦿	不可救药	0	1
美中不足	🇺🇲⭕🙅‍♀️🧑‍🧑‍🧒‍🧒	美中不足	1	1
