标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
扶危济困	↔️‼️📱😪	来往不拒	0	2
扶危济困	↔️‼️📨😪	来龙去脉	0	2
百折不回	💯🙈🙅‍♂️🔙	百闻不如	0	1
百折不回	💯🙈🙅‍♀️🔄	百折不挠	0	1
百折不回	💯🙈🙅‍♂️🪃	百折不挠	0	1
百折不回	🙄⛅🙅‍♀️🔙	翻云覆雨	0	2
百折不回	⚪⛅🙅‍♀️◀️	白日做梦	0	2
百折不回	💯🙈🙅‍♀️🔆	百般无奈	0	2
争先恐后	⚗️🧝‍♀️🫨👸	点石成金	0	2
争先恐后	⚗️⚠️🦖👸	点石成金	0	2
争先恐后	☑️🖥️😨👸	一箭双雕	0	2
多如牛毛	🫣🥛🦬🪶	牛羊满圈	0	2
多如牛毛	🫣👩‍🍼🐄🪶	掩耳盗铃	0	2
多如牛毛	🫣🥛♉🧶	牛郎织女	0	2
力挽狂澜	💪🍡🤯🧺	竭力卖萌	0	2
力挽狂澜	🏋️🎮🤯🏈	力不从心	0	2
力挽狂澜	🏋️🥣🤯🏉	力挽狂澜	1	2
口快心直	👄⏩💕🤾	口舌之交	0	1
口快心直	👄⏩😘🌳	口舌之树	0	1
口快心直	👄⏩💓⛔	口舌之祸	0	1
口快心直	👄⏩✉️☝️	口若悬河	0	2
口快心直	📎⏩💕📑	一箭双雕	0	2
口快心直	📎⏩♥️🤾‍♀️	一箭双雕	0	2
屹立不动	☝️🧍🙅‍♂️🥶	指鹿为马	0	2
屹立不动	❓🕴️🙅‍♂️🧊	七上八下	0	2
屹立不动	🍝🕴️🙅🕳️	面不改色	0	2
神不守舍	🧞‍♂️🙅👨‍🏫🏚️	鬼斧神工	0	1
神不守舍	🧝‍♀️🙅‍♂️🍣🏚️	仙人指路	0	1
神不守舍	✝️🙅‍♂️🦖🏚️	十字拒绝	0	1
神不守舍	🧝‍♀️🚶‍♂️👐🏚️	仙人指路	0	2
神不守舍	✝️🚶‍♂️🙋🛖	十步一趋	0	2
神不守舍	✝️🙅‍♀️🖐️🐍	十字蛇手	0	2
有眼无珠	⛽👁️🖐️📿	加油看手	0	2
有眼无珠	⛽👀5️⃣🧿	加油五色	0	2
有眼无珠	⛽👀⚔️🧿	加油看战	0	2
比翼双飞	🆚☝️✌️🦅	争先恐后	0	1
比翼双飞	🆚🍝↔️🦅	争锋相对	0	1
比翼双飞	🆚☝️👬🪁	争先恐后	0	1
比翼双飞	🆚☝️👬❎	争先恐后	0	2
比翼双飞	✍️1️⃣♊🦅	一箭双雕	0	2
比翼双飞	🆚☝️2️⃣❌	争先恐后	0	2
感激不尽	🥹⚔️🙅‍♀️💵	含辛茹苦	0	2
感激不尽	🥹♾️🙅🧻	忍无可忍	0	2
感激不尽	🥹⚔️🙅‍♀️🧻	包庇战败	0	2
青天白日	🍏👼⚪📅	青冥白昼	0	0
青天白日	🥬👼🙄🔆	青白眼看	0	0
青天白日	🥬👼🙄🟠	白目橙人	0	0
青天白日	🍏👼🙇‍♂️☀️	青出于蓝	0	1
青天白日	♥️👼⚪☀️	心安日上	0	1
青天白日	🥬👼🙇🔆	菜白低头	0	1
青天白日	☀️🍩🙄☀️	日复一日	0	2
青天白日	🍏🍩🙇‍♀️☀️	青灯俯首	0	2
青天白日	☀️🍬⚪🟠	日进斗金	0	2
事不过三	⌚🙅🍲3️⃣	时不再来	0	2
事不过三	⌚🙅🥑🥉	三生有幸	0	2
事不过三	⏰🙅‍♂️🍎3️⃣	三顾茅庐	0	2
火上加油	🥵🔼➕🛢️	热火朝天	0	0
火上加油	🕯️👆➕🧈	烛高加蝶	0	0
火上加油	💥⏫➕🧈	石破天惊	0	0
火上加油	🌋🔝➕📫	火山顶箱	0	1
火上加油	🤷⤴️➕⛽	无动于衷	0	1
火上加油	🔥😭➕🛢️	火上加油	1	1
火上加油	🌋⏫🏠👍	火山爆发	0	2
火上加油	🚚☝️👰⛽	运指新娘	0	2
火上加油	🌋💔➕📪	火山添恨	0	2
一错再错	1️⃣❌🤠❎	一箭双雕	0	1
一错再错	1️⃣❎🤠❎	一箭双雕	0	1
一错再错	☝️❌🤠✖️	指鹿为马	0	1
一错再错	👚❌🤠❌	衣冠禽兽	0	2
一错再错	👨‍⚕️✖️🤠❌	郎中作梗	0	2
一错再错	👩‍🎨✖️🤠❌	画蛇添足	0	2
事不关己	⌚🙅🛃🥊	时过拳击	0	2
事不关己	⌚🙅‍♀️📴❗	时不我待	0	2
事不关己	⌚🙅‍♀️🛃❗	时不再来	0	2
弃恶从善	🗑️👿🧅🌟	丢三落四	0	2
弃恶从善	🗑️👿🧅🪸	丢三落四	0	2
弃恶从善	🗑️🦹‍♀️🧅🪩	丢盔弃甲	0	2
鸡飞蛋打	🦃🚁🍳🥊	火鸡上天	0	0
鸡飞蛋打	🐓🚁🥚🥊	鸡飞狗跳	0	0
鸡飞蛋打	🦃🦅🥚🤼‍♀️	注根据的	0	0
鸡飞蛋打	🐓✈️📋🤼‍♀️	鸡飞狗跳	0	1
鸡飞蛋打	🍗🚁📋🤼‍♂️	鸡飞狗跳	0	1
鸡飞蛋打	🍗🚀📋🤼‍♂️	鸡飞狗跳	0	1
鸡飞蛋打	🍗❎📋🤜	鸡飞狗跳	0	2
鸡飞蛋打	🍗🐕🎅🤜	鸡飞狗跳	0	2
鸡飞蛋打	🍗❎🌅🤜	鸡飞狗跳	0	2
落花流水	⏬🎆⚗️🚰	下火药水	0	1
落花流水	⏬🪻6️⃣🌧️	落井下石	0	1
落花流水	⏬🌷6️⃣♒	下花六神	0	1
落花流水	⏬⛸️⚗️🤽	下冰炼狱	0	2
落花流水	⏬🎆⚗️🛌	降龙伏虎	0	2
落花流水	⏬🏂🤙♒	降龙十八	0	2
锦上添花	⏩⏫🧁🍿	快马加鞭	0	2
锦上添花	⏩☝️🍨🪻	快指冰棍	0	2
锦上添花	⏩☝️👼🍿	快人一步	0	2
百思不解	💯🧠🙅💍	百思不解	1	1
百思不解	💯💭🙅‍♀️🧹	百思不解	1	1
百思不解	💯💭🙅🎀	百思不解	1	1
百思不解	💯🤔🚶🎀	百思不解	1	2
百思不解	⛪🤔🙅‍♂️♑	教堂疑羊	0	2
百思不解	💯🛕🙅‍♀️💍	百折不挠	0	2
真情实意	💉♥️🔟🍝	一针见血	0	2
真情实意	💉💓⌚💭	一针见血	0	2
真情实意	💉♥️🌧️💭	一箭双雕	0	2
素不相识	⏩🙅📷💁‍♂️	快步流星	0	2
素不相识	🏩🙅📷⏳	酒店拒拍	0	2
素不相识	⏩🙅📷🗿	快闪族雕	0	2
英姿焕发	🇬🇧💵🔄💇	英财转饰	0	2
英姿焕发	🇬🇧💵🔁💇	英财轮回	0	2
英姿焕发	🇬🇧♊🔃💇	国泰民安	0	2
一言一行	🥇🗣️☝️🚵	金口玉言	0	0
一言一行	☝️🗣️1️⃣🚵	指手画脚	0	0
一言一行	1️⃣🗣️☝️👌	一言为定	0	0
一言一行	1️⃣🗣️🤷🆗	一言难尽	0	1
一言一行	1️⃣🗣️🦠🆗	一言既出	0	1
一言一行	1️⃣🌋🥇🚶	一鸣惊人	0	1
一言一行	⛑️🗣️🥻🚶‍♀️	救口护行	0	2
一言一行	1️⃣🌋👗🦿	一鸣惊人	0	2
一言一行	🍝🗣️☝️☄️	面面俱到	0	2
海角天涯	🏝️📐👼🦆	荒诞不经	0	1
海角天涯	🌊📐👼🐦‍⬛	水到渠成	0	1
海角天涯	🌊📐👼🦆	水到渠成	0	1
海角天涯	🌊🍌👼🐦‍⬛	海阔天空	0	2
海角天涯	👶♈👼🐦‍⬛	初生牛犊	0	2
海角天涯	🌊📢👼🥈	海誓山盟	0	2
悬梁刺股	🌀🌉🔪🥁	风花雪月	0	2
悬梁刺股	🔃🌉🗡️🪘	循环造舟	0	2
悬梁刺股	🔃🌉🌵🦴	循环造骨	0	2
曲高和寡	〰️🆙⚛️🍉	连升三级	0	2
曲高和寡	〰️🆙👏🪝	百折不挠	0	2
曲高和寡	〰️⤴️⚛️🍉	千回百转	0	2
魂不附体	👻🙅👚🛗	鬼斧神工	0	2
魂不附体	👻🙅☢️🪜	鬼避瘟梯	0	2
魂不附体	👻🙅👩🏻‍🦳💇	鬼斧神工	0	2
善解人意	⚡🎀🚶‍♂️💭	电报思行	0	2
善解人意	⚡🪢🧑💭	电闪人思	0	2
善解人意	✨💍👤💭	灵光一现	0	2
温故知新	♨️🍄☝️🆕	热火朝天	0	2
温故知新	♨️🥁🤾‍♀️🆕	热鼓掌新	0	2
温故知新	♨️👏📍🆕	热手新地	0	2
行色匆匆	🚶‍♀️🎨🧅🧅	步人后尘	0	2
行色匆匆	🚶🖍️🧅🧅	步履维艰	0	2
行色匆匆	👌🖍️🧅🧅	画蛇添足	0	2
猴年马月	🐒🧨🐎🌝	猴年马月	1	0
猴年马月	🙉🧨🐎🌕	掩耳盗铃	0	0
猴年马月	🙉🧨🐎🌜	掩耳盗铃	0	0
猴年马月	🐒💭🎠🌙	猴年马月	1	1
猴年马月	🐒🧨🏇🤸‍♂️	猴年马月	1	1
猴年马月	🙉💭🐴🥮	掩耳盗铃	0	1
猴年马月	👸💭🐎🌝	公主梦马	0	2
猴年马月	🙉💭👨‍💻🌝	掩耳盗铃	0	2
猴年马月	🐒💭👨‍💻🌝	猴年马月	1	2
言谈举止	🗣️❕🏋️🙅‍♂️	言之有理	0	1
言谈举止	🗣️🔍🏋️‍♂️🙅‍♂️	口是心非	0	1
言谈举止	🗣️🏖️💁‍♀️🙅‍♂️	口是心非	0	1
言谈举止	🗣️❕🍊⏸️	口是心非	0	2
言谈举止	🌋❗💁‍♀️❌	火山爆发	0	2
言谈举止	🗣️❕🙋‍♀️🫵	口是心非	0	2
口诛笔伐	👄🐗✍️🪚	口猪手斧	0	1
口诛笔伐	👄🆘✒️🪚	口舌之辩	0	1
口诛笔伐	👄👑🖍️🪓	口若悬河	0	1
口诛笔伐	📎🆘✒️🪓	一筹莫展	0	2
口诛笔伐	👄🍲🪙🪚	口舌之祸	0	2
口诛笔伐	📎📿✏️🪚	珠联璧合	0	2
九死一生	9️⃣🧟‍♂️1️⃣🐃	九牛一尸	0	1
九死一生	9️⃣🧟‍♂️🥇🔔	九死一鸣	0	1
九死一生	9️⃣⚰️1️⃣🎅	九牛二虎	0	1
九死一生	9️⃣⚰️🎽⏫	九牛二虎	0	2
九死一生	9️⃣4️⃣☝️🆙	九牛二虎	0	2
九死一生	⛑️💀1️⃣🔼	救死扶伤	0	2
无懈可击	5️⃣✍️✅🤺	五花八门	0	2
无懈可击	5️⃣♋👌👊	五湖十拳	0	2
无懈可击	5️⃣✏️☑️🤜	五花八门	0	2
相知恨晚	📷🫵😤🌃	摄手怒夜	0	1
相知恨晚	📷📍😤🌃	照本宣科	0	1
相知恨晚	📷🗒️🤬🌃	照本宣科	0	1
相知恨晚	🐘🧠🤬🌃	象心怒夜	0	2
相知恨晚	📷❎😤🤹‍♀️	拍案而起	0	2
相知恨晚	📷📑😤💊	摄文怒药	0	2
潸然泪下	✨🧬🥹⤵️	灵丹妙药	0	2
潸然泪下	✴️🧬😢🔽	星罗棋布	0	2
潸然泪下	✨🧬🥹⬇️	灵丹妙药	0	2
添枝加叶	🍨🔖➕🍀	冰山加绿	0	2
添枝加叶	🍨👩‍⚕️➕🍂	冰人添叶	0	2
添枝加叶	🍨📑➕🌿	冰公加草	0	2
瓜田李下	🍈🍩🎁⤵️	落井下石	0	2
瓜田李下	🍈🍨🦝👇	瓜田李下	1	2
瓜田李下	🍈🍩🌰⏬	瓜子落地	0	2
甜言蜜语	🍩🗣️🍯🗯️	油腔滑调	0	0
甜言蜜语	🧁🗣️🍯🗣️	杯弓蛇影	0	0
甜言蜜语	🍬🗣️🍯🗯️	糖衣蜜语	0	0
甜言蜜语	🍬🚬🍯🗣️	糖衣蜜语	0	1
甜言蜜语	🍨🗣️🍯🐡	冰淇淋言	0	1
甜言蜜语	🍨👨‍🔬🍯🗯️	冰人蜜语	0	1
甜言蜜语	👼🚬🍯🗣️	童言无忌	0	2
甜言蜜语	🍨👩‍🔬🍚🗯️	冰女饭团	0	2
甜言蜜语	👅🗣️🤷‍♀🗣️	舌战群雄	0	2
真心实意	💉❤️➕🍝	一箭双雕	0	2
真心实意	💉♥️🔟💭	一针见血	0	2
真心实意	💉♥️💩🍝	针锋相对	0	2
水泄不通	♒♏🙅‍♀️🧿	水落石出	0	2
水泄不通	♒✍️🙅‍♂️🟰	水到渠成	0	2
水泄不通	♒♋🙅‍♀️👀	水到渠成	0	2
七嘴八舌	7️⃣👄8️⃣👅	七嘴八舌	1	0
七嘴八舌	7️⃣👄8️⃣☢️	七上八下	0	1
七嘴八舌	🎈👄8️⃣👅	吹牛八舌	0	1
七嘴八舌	7️⃣👄8️⃣♐	七嘴八舌	1	1
七嘴八舌	7️⃣👄🎺🐍	七嘴八舌	1	2
七嘴八舌	🌪️👄🚎👅	风言风语	0	2
七嘴八舌	7️⃣🍷8️⃣🐍	七上八下	0	2
情深意重	💓✝️🍝⏱️	心急如焚	0	2
情深意重	💓✝️💭⏰	心惊胆战	0	2
情深意重	♥️🧞‍♂️🍝🪦	心猿意马	0	2
气急败坏	🌪️❗🙇🦹‍♀️	风声鹤唳	0	1
气急败坏	🌬️‼️🙇‍♂️👎	风声鹤唳	0	1
气急败坏	🌪️❗💯👎	风生水起	0	1
气急败坏	🌪️🔜🧎‍♀️‍➡️🫃	风声鹤唳	0	2
气急败坏	🌬️🔜🧎‍♂️🫃	风生水起	0	2
气急败坏	🌫️🔜🙄🫃	雾里看花	0	2
尽心尽力	⏩♥️📛💪	快马加鞭	0	2
尽心尽力	⏩❤️💪🏋️	快马加鞭	0	2
尽心尽力	⏩♥️🧻💪	快心抹过	0	2
不可收拾	🙅✅📩🔟	拒收十成	0	0
不可收拾	🙅‍♀️🆗📩🔟	拒收十成	0	0
不可收拾	🙅‍♂️👌📩🔟	拒收十信	0	0
不可收拾	🙅‍♀️✅🖐️🔟	拒之门外	0	1
不可收拾	🙅🆗📩🚘	拒收私车	0	1
不可收拾	🙅‍♀️☑️📩🌎	拒签全球	0	1
不可收拾	🙅🐚🫳🔟	拒壳托十	0	2
不可收拾	🙅‍♀️⏱️👐🔟	拒之门外	0	2
不可收拾	🙅☑️👨‍🏫♐	拒签先生	0	2
举不胜举	🙋‍♀️🙅‍♂️✌️🙋‍♀️	自投罗网	0	0
举不胜举	🙋‍♂️🙅‍♂️✌️🏋️‍♂️	自不量力	0	0
举不胜举	🙋‍♂️🙅‍♂️✌️🏋️	自投罗网	0	0
举不胜举	😱🙅‍♂️✌️🗳️	惊世骇俗	0	1
举不胜举	🏋️🙅🧵🏋️‍♀️	力不从心	0	1
举不胜举	🏋️🙅⏫💁‍♀️	力不从心	0	1
举不胜举	💁‍♀️🚶✌️😰	指手画脚	0	2
举不胜举	😦👣✌️🙋‍♀️	愁眉苦脸	0	2
举不胜举	🎬🚶✌️🗳️	投笔从戎	0	2
不可名状	🙅‍♀️🆗📇🦾	拒签档案	0	1
不可名状	🙅‍♂️🆗📇💄	拒签档案	0	1
不可名状	🙅✅🆔💪	拒之门外	0	1
不可名状	🙅‍♀️🕝📇🦾	拒之门外	0	2
不可名状	🙅👌🔦🧥	拒手电筒	0	2
不可名状	🙅🕝📇🧥	拒之门外	0	2
情投意合	💓🤾‍♀️💭🎊	心旷神怡	0	1
情投意合	♥️🤾‍♀️💭🌾	心猿意马	0	1
情投意合	♥️🤽‍♀️🍝👏	心水意合	0	1
情投意合	♥️⛹️‍♀️❓👏	心花怒放	0	2
情投意合	♥️⛹️‍♀️⛑️🎊	心花怒放	0	2
情投意合	💓👳‍♂️💭🌾	心猿意马	0	2
心狠手辣	💕😤🖐️🧅	情急生智	0	1
心狠手辣	♥️🤬👐🫑	心花怒放	0	1
心狠手辣	💕🤬🤚🌶️	情急生智	0	1
心狠手辣	✉️😤🙌🧅	一箭双雕	0	2
心狠手辣	💕🤬🍣🫑	情怒寿终	0	2
心狠手辣	✉️🤬🫳🌶️	信口雌黄	0	2
动魄惊心	☃️👩‍🦳❕💖	雪女奇缘	0	2
动魄惊心	☃️👩‍🦳❕🩷	雪女告密	0	2
动魄惊心	☃️👩‍🦳🙀💗	白雪惊心	0	2
闭目塞听	🤐🧿🌈👂	闭目塞听	1	1
闭目塞听	📴🧿🌈👂	断线彩虹	0	1
闭目塞听	🤐👁️🖍️🎧	掩耳盗铃	0	1
闭目塞听	✍️🧿🖍️👂	画龙点睛	0	2
闭目塞听	📴👩‍🍼🌈🎧	断奶彩虹	0	2
闭目塞听	📴👀🌈⚡	断章取义	0	2
以强凌弱	1️⃣🆒🅾️👩‍🦽	一箭双雕	0	2
以强凌弱	1️⃣🦾0️⃣👩‍🦽	一臂之力	0	2
以强凌弱	☝️🦾🧝👩‍🦽	指手画脚	0	2
移花接木	1️⃣🌺♑🌳	一花独放	0	2
移花接木	1️⃣🌹♑🌳	一箭双雕	0	2
移花接木	1️⃣🍀💍🪵	一箭双雕	0	2
留恋不舍	🤙♥️🙅‍♀️🏚️	招手拒舍	0	1
留恋不舍	🤙💝🙅🛖	招财进宝	0	1
留恋不舍	🤙💑🙅‍♂️🏚️	招亲不拒	0	1
留恋不舍	⚗️❤️‍🔥🚶🛖	点石成金	0	2
留恋不舍	6️⃣💓🙅‍♀️🐍	六神无主	0	2
留恋不舍	6️⃣💗🙅‍♂️⛎	六神无主	0	2
胆战心惊	⏏️⚔️😘😰	退避三舍	0	1
胆战心惊	⏏️⚔️💗🙀	退避三舍	0	1
胆战心惊	⏏️⚔️💕🤯	拔苗助长	0	1
胆战心惊	⏏️⚔️💕🆘	出人头地	0	2
胆战心惊	⏏️⚔️💕🧿	退避三舍	0	2
胆战心惊	⏏️🔮💗⁉️	退化爱惜	0	2
惴惴不安	🏃‍♀️‍➡️🏃‍♀️‍➡️🙅‍♀️😌	一箭双雕	0	2
惴惴不安	🏃‍♀️‍➡️🏃‍♀️‍➡️🙅😌	三生有幸	0	2
惴惴不安	🏃‍♀️‍➡️🏃‍♀️‍➡️🙅‍♂️😌	奔腾不息	0	2
钩心斗角	🪝💖🤼‍♀️📐	钩心斗角	1	0
钩心斗角	⛓️🫰🤼‍♀️📐	链锁人争	0	0
钩心斗角	🪝🧡🥊📐	钩心斗角	1	0
钩心斗角	⛓️💕🥔♈	锁情薯羊	0	1
钩心斗角	⛓️📭🤼‍♀️♈	锁眉争斗	0	1
钩心斗角	⛓️📧⚔️♈	锁链邮件	0	1
钩心斗角	🐕💘🫛♈	狗急跳墙	0	2
钩心斗角	🪝📪🥔♈	钩玄提要	0	2
钩心斗角	⛓️♥️🫘🚗	链心高车	0	2
分一杯羹	➗☝️🍷👨‍🌾	分指红酒	0	1
分一杯羹	➗🥇🍸👨‍🌾	分庭抗礼	0	1
分一杯羹	➗🥇🥂🧑‍🌾	分庭抗礼	0	1
分一杯羹	➗👔🍶🚜	分衣倒屣	0	2
分一杯羹	🆔☝️🍻👨‍🌾	指高买醉	0	2
分一杯羹	➗☝️💔🚜	分手上路	0	2
比翼齐飞	🆚1️⃣😤🌬️	一箭双雕	0	2
比翼齐飞	🆚1️⃣🐎🌬️	一箭双雕	0	2
比翼齐飞	🆚1️⃣😡🚀	一箭双雕	0	2
独立自主	🎲🧍♊👑	投笔从戎	0	2
独立自主	🃏🕴️🪻👑	出人头地	0	2
独立自主	⛴🕴️✒️✝️	渡江击石	0	2
悲喜交加	😥🎊🚌➕	愁眉苦脸	0	0
悲喜交加	😭😺🚌➕	哭笑不得	0	0
悲喜交加	😟🎊🚌➕	忧喜参半	0	0
悲喜交加	😥🤹‍♀️🚌➕	愁眉苦脸	0	1
悲喜交加	😔🧼🚌➕	忧心忡忡	0	1
悲喜交加	☹️😆📢➕	愁眉苦脸	0	1
悲喜交加	☹️🎮🚌🫛	愁眉苦脸	0	2
悲喜交加	🍶😊🦶➕	酒足饭饱	0	2
悲喜交加	🍶🎉🚌📎	酒令车贴	0	2
对症下药	✅🎫⬇️🧪	一箭双雕	0	1
对症下药	✅🎟️⬇️🧪	一箭双雕	0	1
对症下药	✅✅⏬🧪	百发百中	0	1
对症下药	☑️✅🦸🧪	对症下药	1	2
对症下药	☑️✅⬇️🧝	点头哈腰	0	2
对症下药	💱✅🔽🧪	换然一新	0	2
先人后己	‼️🙋👸👨‍🦽	惊才绝世	0	2
先人后己	‼️👤👸🥊	惊世骇俗	0	2
先人后己	‼️🚶‍♂️👸🥊	惊心动魄	0	2
天下无敌	👼⏬✖️💦	天使下凡	0	2
天下无敌	👼⏬🐦‍⬛🔽	百折不挠	0	2
天下无敌	👼⏬🤸🔽	天马行空	0	2
冰山一角	🧊🗻☝️📐	冰山一角	1	0
冰山一角	🍧🏔️🥇📐	冰山一角	1	0
冰山一角	🌨️🗻☝️📐	雪中送炭	0	0
冰山一角	🌨️🗻🥇🚗	雪上加霜	0	1
冰山一角	🍦🌋❓♈	冰山火海	0	1
冰山一角	💂‍♀️🌋🥇📐	女娲补天	0	1
冰山一角	🌮🏔️🥇🍌	投笔从戎	0	2
冰山一角	🌨️🌋🎽👣	雪中送炭	0	2
冰山一角	🌨️⚡👕📐	雪中送炭	0	2
漏网之鱼	⏳🎾🙅‍♂️🐟	待字闺中	0	1
漏网之鱼	⏳🌐❎🎏	刻舟求剑	0	1
漏网之鱼	⏳🎾🗒️🐠	拖泥带水	0	1
漏网之鱼	🏙️🌐🤾‍♀️🐟	城池鱼烂	0	2
漏网之鱼	⏳🌐⛔🌽	计日程功	0	2
漏网之鱼	⏳↔️🌳🐳	刻舟求剑	0	2
面黄肌瘦	🍜🧈♾️🍣	面面俱到	0	2
面黄肌瘦	🍜🧈⚔️🙌	面油争手	0	2
面黄肌瘦	🍜🧈🍗🖐️	面面俱到	0	2
意想不到	💭🤔🙅‍♀️☯️	梦寐以求	0	1
意想不到	🍝🧠🙅‍♀️🛣️	食脑拒行	0	1
意想不到	🍝🧐🙅‍♂️🍚	面面俱到	0	1
意想不到	🍝📣🙅‍♀️⏪	食言而肥	0	2
意想不到	1️⃣🧐🙅‍♂️🏖️	一石二鸟	0	2
意想不到	🍝🧐👣🫗	面面俱到	0	2
优哉游哉	💯🤠🏊‍♂️🤠	百折不挠	0	2
优哉游哉	👍🤠🏊‍♂️🤠	赞不绝口	0	2
优哉游哉	👍🤠🤽‍♂️🤠	赞不绝口	0	2
见机行事	👀✈️🚶🧟	望眼欲穿	0	1
见机行事	👀✈️🚶🍴	望眼欲穿	0	1
见机行事	👀✈️🚶‍♀️👼	望眼欲穿	0	1
见机行事	👀‼️👌⏰	眼见为实	0	2
见机行事	👀‼️🚵🏪	望风捕影	0	2
见机行事	👀‼️👌💎	一鸣惊人	0	2
雷厉风行	⚡🌰🌬️🦿	电闪雷鸣	0	1
雷厉风行	⚡🍚🪗🚶‍♂️	电饭桶走	0	1
雷厉风行	⚡⛪🌪️🦿	电闪雷鸣	0	1
雷厉风行	⚡🌰🌬️💫	电闪雷鸣	0	2
雷厉风行	⚡🌰🌬️❇️	电闪风扬	0	2
雷厉风行	⚡🍐🏔️🚶‍♀️	电闪梨山	0	2
美中不足	🇺🇲⭕🙅‍♂️🦶	美国绕足	0	0
美中不足	🇺🇲🀄🙅‍♂️🦶	美国麻将	0	0
美中不足	🇺🇲⭕🙅🦶	美国脚气	0	0
美中不足	🌹⭕🙅🦶	玫瑰圈足	0	1
美中不足	🇺🇲🪦🙅‍♀️🦶	美国石拒	0	1
美中不足	🇺🇲🔔🙅‍♀️🦿	美国铃拒	0	1
美中不足	♣🐶🙅🦿	狗仗人势	0	2
美中不足	🇺🇲⏱️🙅‍♀️🫸	国色天香	0	2
美中不足	🇺🇲🕰️👣🦿	美国时间	0	2
风雨同舟	🌀🌧️🟰🛶	风生水起	0	0
风雨同舟	🪁🌧️🟰🛥️	放风筝船	0	0
风雨同舟	💨🌧️🟰🛥️	风雨同舟	1	0
风雨同舟	🌀🗯️🟰⛵	风帆顺遂	0	1
风雨同舟	💨🌧️🧿🚣‍♀️	风雨同舟	1	1
风雨同舟	💨🌧️🧒🛥️	风调雨顺	0	1
风雨同舟	🍁🗣️🟰🛥️	一叶知秋	0	2
风雨同舟	🌪️🛁🟰🪐	风声鹤唳	0	2
风雨同舟	🍂👨‍🚀🟰🛶	落叶归根	0	2
不可辩驳	🙅🆗🧨🤼‍♀️	拒爆争执	0	2
不可辩驳	🙅☑️🍱🍍	拒签便离	0	2
不可辩驳	🙅☑️🍱〰️	拒签便条	0	2
循规蹈矩	♻️🐢🕺🙋‍♂️	循环其龙	0	2
循规蹈矩	♻️🌹🕺🎥	循环往复	0	2
循规蹈矩	♻️👺🕺🎬	循环作怪	0	2
祸不单行	🎆🙅📋🚵	烟花三月	0	1
祸不单行	🎆🙅‍♂️📋🚶‍♂️	放炮走纸	0	1
祸不单行	🤷‍♀🙅‍♀️📋🚶‍♀️	无能为力	0	1
祸不单行	🌋🙅📋🪐	火山拒稿	0	2
祸不单行	🌋🙅‍♀️📋❇️	火山拒绝	0	2
祸不单行	💥🙅‍♂️📋👽	破釜沉舟	0	2
十年寒窗	🔟🧨❄️🪟	十拿九稳	0	0
十年寒窗	✝️🧨🥶🪟	十字冻窗	0	0
十年寒窗	➕🧨❄️🪟	加鞭催窗	0	0
十年寒窗	♟️🧨❄️🪟	棋开得胜	0	1
十年寒窗	🥣🧨❄️🪟	汤圆爆炸	0	1
十年寒窗	🏙️🧨❄️🪟	城门失火	0	1
十年寒窗	➕💭🥵🪟	加思狂窗	0	2
十年寒窗	🧟💭❄️🪟	尸寒窗破	0	2
十年寒窗	🏠💭🥶🪟	家徒四壁	0	2
绵里藏针	🧽⛪🫣🪡	拖泥带水	0	1
绵里藏针	🧽📆🫣📌	拖泥带水	0	1
绵里藏针	🧽🚜🫣📌	拖泥带水	0	1
绵里藏针	🧽🦫🫣🩺	洗心革面	0	2
绵里藏针	🍜🧍🫣🧭	面面俱到	0	2
绵里藏针	🍜📅🫣🪡	面面俱到	0	2
百战百胜	💯🗡️💯✌️	百发百中	0	0
百战百胜	💯⚔️💯✌️	百战百胜	1	0
百战百胜	💯🗡️💯🧵	百发百中	0	1
百战百胜	💯⚔️💯🛎️	百战百胜	1	1
百战百胜	💯🗡️💯⏏️	百发百中	0	1
百战百胜	🙇‍♀️⚔️🧎‍♂️✌️	屈服求和	0	2
百战百胜	💯🚏💯🐂	百闻不如	0	2
百战百胜	💯⚔️🙇‍♀️🆙	百战不殆	0	2
水洩不通	♒♏🙅‍♀️👁️	水落石出	0	2
水洩不通	♒♏🙅🧒	水落石出	0	2
水洩不通	♒♏🙅‍♂️🩹	水落石出	0	2
殃及池鱼	☀️🐤🔋🐳	日新月异	0	2
殃及池鱼	☀️👨‍🦽🔋🐟	日积月累	0	2
殃及池鱼	☀️🐔🔋🐡	日积月累	0	2
口口声声	👄👄📣🎤	口口声声	1	0
口口声声	👄👄🪇🪇	口口声声	1	0
口口声声	👄👄📣🔔	口口声声	1	0
口口声声	👄👄🛎️🆙	口口声声	1	1
口口声声	📎👄🪇🎤	唇枪舌剑	0	1
口口声声	👄👄🪇🐂	口口声声	1	1
口口声声	📎👄⏫🔊	一言既出	0	2
口口声声	👄📎🔔🛫	口舌之快	0	2
口口声声	👄👄🐃⏫	口口牛升	0	2
无牵无挂	5️⃣🧑‍🤝‍🧑🕺🪝	五湖四海	0	2
无牵无挂	✖️🧑‍🤝‍🧑🖐️🪝	错手空拳	0	2
无牵无挂	5️⃣👫🙉🪝	五湖四海	0	2
自不量力	♊🙅📏🏋️	双拒长短	0	1
自不量力	🟣🙅‍♀️📏🦾	紫衣尺骨	0	1
自不量力	✒️🙅‍♀️📏🏋️	画蛇添足	0	1
