标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
自成一格	♊✖️⁉️◽	半信半疑	0	3
自成一格	✒️✖️☝️🧑‍🎤	笔下生花	0	3
自成一格	♊🆗👩‍🎨🦴	画龙点睛	0	3
自成一格	♊🍊🩺👩‍🎤	半信半疑	0	4
自成一格	♊🌃🧐🧑‍🎤	三更半夜	0	4
自成一格	♊🏙️👔🧑‍🎤	双城记	0	4
万里长城	➰🍚🎤🏯	弯弓饮羽	0	3
万里长城	➰🍐👩‍🎤🏙️	曲高和寡	0	3
万里长城	➰✊🏭🏰	拐弯抹角	0	3
万里长城	➰🗓️🌭✖️	年复一年	0	4
万里长城	➰💒🎙️♎	曲径通幽	0	4
万里长城	➰⛪🌭♎	曲径通幽	0	4
沉默寡言	🌅🔇🍈🗣️	朝三暮四	0	2
沉默寡言	🌅😶🍈🗣️	日新月异	0	2
沉默寡言	🌅🔇🪝🗣️	日出而作	0	2
沉默寡言	🌅🕶️🔮🗣️	朝思暮想	0	3
沉默寡言	🌅🔕🥼👀	视而不见	0	3
沉默寡言	🌅🧌🔮🗣️	朝思暮想	0	3
沉默寡言	🌅⚫🪝🚬	朝三暮四	0	4
沉默寡言	🌅🍄🍈🪔	朝三暮四	0	4
沉默寡言	🌅🐪🎃💥	日落西山	0	4
灰头土脸	🩶👳‍♂️🥔🎭	灰头土脸	1	0
灰头土脸	🩶🧠🥔🎭	灰头土脸	1	0
灰头土脸	🙋🧠🥔🎭	举一反三	0	1
灰头土脸	⏮️👳‍♂️🥔🎭	改头换面	0	1
灰头土脸	🩶🧠🖼️🎭	灰心丧志	0	1
灰头土脸	➰👳‍♂️🤢🎭	弯弯绕绕	0	2
灰头土脸	↪️🧠👨‍🦲🎭	回头是岸	0	2
灰头土脸	🙋‍♂️🤾‍♂️🥔🎭	抛砖引玉	0	2
灰头土脸	↩️👳‍♂️🧩💕	回头是岸	0	3
灰头土脸	↩️👳‍♂️👩🏻‍🦲📞	回头是岸	0	3
灰头土脸	↩️👳‍♂️👩🏻‍🦲♥️	回头是岸	0	3
灰头土脸	↩️⛹️‍♀️🗺️💕	返璞归真	0	4
灰头土脸	↩️🎲🗺️💓	回头是岸	0	4
灰头土脸	↩️🤽‍♀️🖼️⛓️‍💥	回头是岸	0	4
无疾而终	5️⃣♿🧒🐶	五体投地	0	3
无疾而终	5️⃣👩‍🦽2️⃣🀄	无中生有	0	3
无疾而终	5️⃣👨‍🦽👦🀄	五体投地	0	3
无疾而终	5️⃣🐔👂🛎️	五体投地	0	4
无疾而终	5️⃣✈️🧒🀄	五子登科	0	4
无疾而终	5️⃣🎎2️⃣⏰	五体投地	0	4
顾客盈门	🦴🚍🎬🚪	骨肉至亲	0	2
顾客盈门	💀🚍🎥🚪	死气沉沉	0	2
顾客盈门	🍄‍🟫🚍📷🚪	门可罗雀	0	2
顾客盈门	🍄🚍🎞️😕	莫名其妙	0	3
顾客盈门	🍄🆗🇬🇧🚪	格格不入	0	3
顾客盈门	🍄☑️⚫🚪	模棱两可	0	3
顾客盈门	🍄‍🟫⏱️👶😕	莫名其妙	0	4
顾客盈门	👏✅🎬😕	拍案叫绝	0	4
顾客盈门	🍄‍🟫🕣🏕️😞	朝三暮四	0	4
计上心头	🧮☝️💓🧠	一心一意	0	0
计上心头	🧮🆙💕👳‍♂️	精打细算	0	0
计上心头	🧮⬆️💓👳‍♂️	精打细算	0	0
计上心头	🧮❤️‍🩹🫀👳‍♂️	心中有数	0	1
计上心头	🧮☝️😘⛹️‍♀️	一往情深	0	1
计上心头	🧮☝️🤍🎲	心中有数	0	1
计上心头	‼️🆙📡👳‍♂️	发人深省	0	2
计上心头	‼️⏫💗🤽‍♀️	力争上游	0	2
计上心头	‼️☹️💖👳‍♂️	大惊小怪	0	2
计上心头	‼️❤️‍🩹💝⛹️‍♀️	刻骨铭心	0	3
计上心头	‼️💼📶👳‍♂️	当机立断	0	3
计上心头	‼️⤴️💳🤾‍♂️	举一反三	0	3
计上心头	‼️👚📪🤾‍♂️	举一反三	0	4
计上心头	‼️😿📩🤾‍♂️	刻不容缓	0	4
计上心头	‼️🏪📭🎲	不可救药	0	4
口出狂言	👄🐣🤯🗣️	脱口而出	0	1
口出狂言	🅾️➗🤯🗣️	不可思议	0	1
口出狂言	🅾️👩‍🍳🤯🗣️	显而易见	0	1
口出狂言	🅾️🐣🤯🎪	恍然大悟	0	2
口出狂言	🅾️➗🤯💥	不可思议	0	2
口出狂言	👄➗🤯💥	口诛笔伐	0	2
口出狂言	🅾️➗🧺🌫️	雾里看花	0	3
口出狂言	🅾️➗🧺🧿	不可收拾	0	3
口出狂言	🅾️👩‍🍳◽🔥	无米之炊	0	3
口出狂言	📎🐣🧺👁️	见微知著	0	4
口出狂言	📎➗🧺🌫️	见微知著	0	4
口出狂言	📎🧑‍🍳⛏️🎪	别出心裁	0	4
顾影自怜	🍄🎥💵➿	目不转睛	0	3
顾影自怜	🍄🎞️✒️💏	纸上谈兵	0	3
顾影自怜	🍄🎞️💵💓	见钱眼开	0	3
顾影自怜	🍄🦜💵♥️	金玉良言	0	4
顾影自怜	🍄🦅🪻💏	莫逆之交	0	4
顾影自怜	🍄👶✒️💕	妙笔生花	0	4
欺世盗名	🚵🌎🏴‍☠️🆔	骑虎难下	0	1
欺世盗名	🏇🌎🏴‍☠️🆔	骑虎难下	0	1
欺世盗名	⏏️🌎🏴‍☠️📇	推陈出新	0	1
欺世盗名	⚫🌎🪒🆔	黑白分明	0	2
欺世盗名	7️⃣🚙🏴‍☠️📇	七拼八凑	0	2
欺世盗名	⚫🌎🏴‍☠️🔦	黑白分明	0	2
欺世盗名	7️⃣👌🏴‍☠️🕯️	七手八脚	0	3
欺世盗名	7️⃣🏠🏴‍☠️☀️	七上八下	0	3
欺世盗名	7️⃣♌🏴‍☠️🪔	七上八下	0	3
欺世盗名	7️⃣♟️🍚🕯️	棋逢对手	0	4
欺世盗名	7️⃣♌🫗☀️	七上八下	0	4
欺世盗名	7️⃣♟️🏖️🌞	七拼八凑	0	4
良莠不分	🌉☹️🙅➗	过河拆桥	0	2
良莠不分	🌉⛽🙅➗	过河拆桥	0	2
良莠不分	2️⃣☹️🙅➗	二话不说	0	2
良莠不分	2️⃣🏊🙅‍♀️🆔	不二法门	0	3
良莠不分	2️⃣🏊‍♂️🙅‍♂️🆔	二话不说	0	3
良莠不分	2️⃣👍🙅💢	不可理喻	0	3
良莠不分	2️⃣🦑👣😤	尔虞我诈	0	4
良莠不分	2️⃣🏊🚶😡	怒不可遏	0	4
良莠不分	2️⃣🛢️🚶😠	对牛弹琴	0	4
蔚然成风	⚠️🧬👌🪁	未卜先知	0	2
蔚然成风	❗🔥🆗🪗	不可救药	0	2
蔚然成风	🆘🧬🆗🪁	救经引足	0	2
蔚然成风	💂🧬🆗🤯	英明神武	0	3
蔚然成风	‼️🧬👌🔝	举足轻重	0	3
蔚然成风	‼️🔥⚖️🌪️	明察秋毫	0	3
蔚然成风	🆘🔥🍊🪡	救火拯溺	0	4
蔚然成风	⚠️🔥⚖️🐝	未雨绸缪	0	4
蔚然成风	💂🧬🍊🪡	英姿飒爽	0	4
民富国强	🧫💵🫕🆒	金玉良缘	0	2
民富国强	🧫💵🍲👍	金玉满堂	0	2
民富国强	🧫💰🥑🦾	化腐成奇	0	2
民富国强	🧫💵🥑🔫	杯水车薪	0	3
民富国强	🧫🐣🫕🆒	实验之冷	0	3
民富国强	🧫➿🍋🦾	刻舟求剑	0	3
民富国强	🧫🐣🫕🔫	化险为夷	0	4
民富国强	🧫🧥🫕🔫	火上浇油	0	4
民富国强	🧫🧑‍🌾🍲🔫	化险为夷	0	4
天赐良机	☁️🏺💫📹	云泥之别	0	2
天赐良机	☁️🌵🧊📱	云泥之别	0	2
天赐良机	☁️🏺🧊🛩️	云泥之别	0	2
天赐良机	🍉🏺💫📱	瓜田李下	0	3
天赐良机	☁️🌵🌉🐔	云泥之别	0	3
天赐良机	🍉🔪🔅📹	瓜田李下	0	3
天赐良机	🍉🌵🧊👊	瓜田李下	0	4
天赐良机	🍉🏺📏🤺	瓜田李下	0	4
天赐良机	🍉🌵2️⃣❗	瓜田李下	0	4
投桃报李	🤾🍑🚨🧍	投桃报李	1	1
投桃报李	⛹️‍♀️🍑📰💪	投桃报李	1	1
投桃报李	⛹️‍♀️🍑🗞️💮	投桃报李	1	1
投桃报李	⛹️‍♀️🍇🚨👊	投笔从戎	0	2
投桃报李	⛹️‍♀️🌊🚨🍚	乘风破浪	0	2
投桃报李	⛹️‍♀️🍇📰👊	投笔从戎	0	2
投桃报李	🎲🍇🗞️🧍	举棋不定	0	3
投桃报李	🎲🌊🚨💮	兴风作浪	0	3
投桃报李	⛹️‍♀️🌊🐆💇	乘风破浪	0	3
投桃报李	🎲🍇🏰📅	随机应变	0	4
投桃报李	🎲🌊🧧🦝	投石问路	0	4
投桃报李	🎲🌊💼👊	大浪淘沙	0	4
急流勇退	🚑🌀🦸‍♀️⏪	救死扶伤	0	0
急流勇退	🔜🌀🦸‍♀️◀️	急转直下	0	0
急流勇退	🚑🌀🦸‍♀️🔙	救死扶伤	0	0
急流勇退	👩‍🦽🌀🦸‍♀️🔙	半途而废	0	1
急流勇退	🔜🌀🏊◀️	逆流而上	0	1
急流勇退	🆘🤙🦸‍♀️⏮️	求之不得	0	1
急流勇退	✊🌀🫂⏮️	力挽狂澜	0	2
急流勇退	✊🌀🙆‍♀️🔙	力挽狂澜	0	2
急流勇退	🚑🌀🏊🫷	救死扶伤	0	2
急流勇退	‼️🤙🏊‍♀️🫷	呼之欲出	0	3
急流勇退	♿⚗️🏊⏮️	返老还童	0	3
急流勇退	⚔️6️⃣🦸‍♀️🫷	拔刀相助	0	3
急流勇退	⚔️🤙🏊🦵	刀光剑影	0	4
急流勇退	♿6️⃣🏊‍♂️🦵	半身不遂	0	4
急流勇退	🐥6️⃣🫂🍗	鸡飞狗跳	0	4
金字招牌	🥇✒️👋🔰	金榜题名	0	0
金字招牌	💵✒️👋🥇	挥金如土	0	0
金字招牌	🥇✒️👋🚏	金榜题名	0	0
金字招牌	🏅✒️🔦🃏	金榜题名	0	1
金字招牌	🏆♊👋🪧	举一反三	0	1
金字招牌	🏅✒️👋🏓	金榜题名	0	1
金字招牌	⏩✒️🖼️♦️	急转直下	0	2
金字招牌	🏆✒️🔍👏	金榜题名	0	2
金字招牌	🥇✒️🔦🏐	金榜题名	0	2
金字招牌	⛔✒️🐾🏓	不可救药	0	3
金字招牌	❎✒️🔦🙌	不可救药	0	3
金字招牌	❎💵👋👐	不欢而散	0	3
金字招牌	💪🪻🔍👏	力透纸背	0	4
金字招牌	⏩🟣🔍👐	顺藤摸瓜	0	4
金字招牌	⏩🪻🔦🏐	急转直下	0	4
头面人物	👳‍♂️🍝🙋💃	头头是道	0	1
头面人物	👳‍♂️🍝👤🏚️	胡搅蛮缠	0	1
头面人物	👳‍♂️🍝🙋🤸	胡搅蛮缠	0	1
头面人物	👳‍♂️🍝🥷5️⃣	半信半疑	0	2
头面人物	👳‍♂️🍜🔪🏠	削发为僧	0	2
头面人物	👳‍♂️🍜🔪💃	削足适履	0	2
头面人物	⛹️‍♀️💤🧑⚔️	卧薪尝胆	0	3
头面人物	⛹️‍♀️🍝🥷💃	舞刀弄棒	0	3
头面人物	⛹️‍♀️🍜🥷❌	掩人耳目	0	3
头面人物	⛹️‍♀️🛌🥷🕺	卧薪尝胆	0	4
头面人物	⛹️‍♀️💤👩‍🍳5️⃣	五体投地	0	4
头面人物	🎲🛏🥷🐦‍⬛	投石问路	0	4
不紧不慢	🙅‍♀️💵🙅🐌	不名一文	0	1
不紧不慢	🙅‍♂️⏩🙅🐌	不进则退	0	1
不紧不慢	🙅‍♂️🧣🙅‍♂️🐌	不约而同	0	1
不紧不慢	🙅‍♀️📛🚶‍♂️🐌	不可救药	0	2
不紧不慢	🚶❌🙅‍♂️🐌	不可救药	0	2
不紧不慢	🙅⏭️👣🐌	不疾不徐	0	2
不紧不慢	🚶🙅‍♀️👣🐌	不胫而走	0	3
不紧不慢	🚶‍♂️💪👣🐌	步步为营	0	3
不紧不慢	🚶🙅‍♀️🚶🐌	不疾不徐	0	3
一朝一夕	☝️🔍1️⃣🌄	一日千里	0	1
一朝一夕	1️⃣🔦1️⃣🌄	一鸣惊人	0	1
一朝一夕	1️⃣🖼️☝️🌄	画龙点睛	0	1
一朝一夕	❓🔍☝️🌄	寻根究底	0	2
一朝一夕	1️⃣👋1️⃣😆	一笑了之	0	2
一朝一夕	1️⃣📷🤷🌄	拍案惊奇	0	2
一朝一夕	⁉️📷👕🌄	不可思议	0	3
一朝一夕	1️⃣🐾⁉️😺	画龙点睛	0	3
一朝一夕	1️⃣🐾🐜🦗	蛛丝马迹	0	3
一朝一夕	⁉️👋⁉️🎊	不欢而散	0	4
一朝一夕	⁉️🐾👘😜	不胫而走	0	4
一朝一夕	⁉️🐾👽🧖	不可思议	0	4
寿比南山	🍣🆚🧭🌋	寿比南山	1	0
寿比南山	🍣🆚🧭🏔️	寿比南山	1	0
寿比南山	🍣🆚🧭🗻	寿比南山	1	0
寿比南山	🍣🤐🧭🏔️	寿比南山	1	1
寿比南山	🍣💵🧭🗻	寿比南山	1	1
寿比南山	🍣✍️🧭🌋	寿终正寝	0	1
寿比南山	👐🆚👨🏔️	分庭抗礼	0	2
寿比南山	🔝🆚♂️🌋	登峰造极	0	2
寿比南山	🍣💪♂️🌋	寿比南山	1	2
寿比南山	📩🆚♂️👚	信誓旦旦	0	3
寿比南山	🍣✒️♂️✴️	寿终正寝	0	3
寿比南山	👋💲👨🌋	挥手自兹	0	3
寿比南山	👋💵👨👕	挥金如土	0	4
寿比南山	👋💱👰‍♂️🪸	握手言和	0	4
寿比南山	👋🖋️👨🏻✴️	挥手成章	0	4
毛遂自荐	🪶💔🪻➖	藕断丝连	0	3
毛遂自荐	🧶💔🟣👀	藕断丝连	0	3
毛遂自荐	🪶💔✒️♐	毛遂自荐	1	3
毛遂自荐	🎓💔🟣🍳	学富五车	0	4
毛遂自荐	🐱💔🪻🤺	猫哭老鼠	0	4
毛遂自荐	😸💔🪻🔨	猫哭老鼠	0	4
会心一笑	↩️💕☝️☺️	回头是岸	0	1
会心一笑	↩️💓🥇😺	回心转意	0	1
会心一笑	↩️♥️1️⃣😄	回心转意	0	1
会心一笑	↩️💝☝️🧑‍🚒	回头是岸	0	2
会心一笑	↩️🌶️1️⃣😝	回头是岸	0	2
会心一笑	↩️🫶1️⃣🪈	回头是岸	0	2
会心一笑	↩️📡1️⃣🏫	返老还童	0	3
会心一笑	↩️📫1️⃣🧑‍🚒	返老还童	0	3
会心一笑	↩️❤️👩‍🎨🪈	回头是岸	0	3
会心一笑	↩️🆕💭🪈	回心转意	0	4
会心一笑	↩️📧💭🏫	返老还童	0	4
会心一笑	↩️🌶️🤷🪈	回头是岸	0	4
人所共知	👤⛓️🏹👩‍⚕️	人满为患	0	3
人所共知	👤⛓️⚒️🔖	人杰地灵	0	3
人所共知	👤⛓️♐🤾‍♂️	人杰地灵	0	3
人所共知	👩‍🍳⛓️⚙️❌	无懈可击	0	4
人所共知	👩‍🍳⛓️‍💥⚙️⏸️	巧夺天工	0	4
人所共知	👩‍🍳⛓️🧑‍🏭☝️	能工巧匠	0	4
谄上欺下	🏭⏫7️⃣⏬	七上八下	0	2
谄上欺下	🏭⏫😤⤵️	气急败坏	0	2
谄上欺下	🏭⏫🏁🔽	上行下效	0	2
谄上欺下	🏭☹️🚵⬇	大材小用	0	3
谄上欺下	🏭⏫🎈🦐	工力悉敌	0	3
谄上欺下	🏭☹️🌪️⤵️	工愁善感	0	3
谄上欺下	🏭❤️‍🩹🐧😦	工于心计	0	4
谄上欺下	🏭❤️‍🩹🗑️😰	废寝忘食	0	4
谄上欺下	🏭☹️🚴‍♀️😮	工愁善感	0	4
语惊四座	🗯️😨4️⃣💺	危言耸听	0	0
语惊四座	🗣️😨4️⃣💺	谈虎色变	0	0
语惊四座	🗣️😯4️⃣💺	目瞪口呆	0	0
语惊四座	🐠⁉️4️⃣💺	鱼目混珠	0	1
语惊四座	💠😯4️⃣💺	恍然大悟	0	1
语惊四座	🗣️❕🕌💺	道貌岸然	0	1
语惊四座	♓😲4️⃣🧘‍♂️	恍然大悟	0	2
语惊四座	🗣️‼️🛕⬅️	道听途说	0	2
语惊四座	🗣️🔕4️⃣⬅️	言过其实	0	2
语惊四座	♓⚠️🕍💺	危言耸听	0	3
语惊四座	♓🤫4️⃣🫲	讳疾忌医	0	3
语惊四座	♓🖼️🏯💺	画栋雕梁	0	3
语惊四座	♓🆘🕸️🛋️	罄竹难书	0	4
语惊四座	♓‼️💀⬅️	回光返照	0	4
语惊四座	♓🐋🏯👈	望洋兴叹	0	4
狡兔三窟	🌶️🐰3️⃣💀	辣手摧花	0	2
狡兔三窟	🌶️🐰🥉😎	尖嘴猴腮	0	2
狡兔三窟	👣🐰3️⃣😢	兔死狐悲	0	2
狡兔三窟	🍌🐰🌂🩲	不约而同	0	3
狡兔三窟	♈👩🏻‍🦲🥉🆒	羊入虎口	0	3
狡兔三窟	♈🤢🥉😿	羊入虎口	0	3
狡兔三窟	♈🖍️🪂🩳	画龙点睛	0	4
狡兔三窟	⛪🗺️☂️😢	教堂地图	0	4
狡兔三窟	♈🤢☂️🗄️	羊落虎口	0	4
监守自盗	⚔️👨‍🏫🪻🏴‍☠️	文武双全	0	3
监守自盗	⌨️👨‍🏫💵🏴‍☠️	键盘侠盗	0	3
监守自盗	♐🍣🟣🏴‍☠️	随机应变	0	3
监守自盗	⌨️🔝🪻🫗	键盘高手	0	4
监守自盗	⌨️👐💵🔪	弹指之间	0	4
监守自盗	⌨️🥇♊✂️	按图索骥	0	4
怜香惜玉	♥️🌷🎉💠	心花怒放	0	2
怜香惜玉	♥️🌷💮🌽	花好月圆	0	2
怜香惜玉	⛓️🌷😃💠	铁树开花	0	2
怜香惜玉	☎️📣💕🌽	传情达意	0	3
怜香惜玉	☎️💭🎪💠	电光火石	0	3
怜香惜玉	☎️🌷😁🧑‍🚀	花好月圆	0	3
怜香惜玉	☎️✈️🤹‍♀️👩‍🏫	电光火石	0	4
怜香惜玉	☎️✈️😜🐠	电光火石	0	4
怜香惜玉	☎️✈️🎉🧴	风驰电掣	0	4
可想而知	☑️💭✌️⏹️	实事求是	0	2
可想而知	☑️💭👦🧠	实事求是	0	2
可想而知	☑️💭2️⃣🧶	实事求是	0	2
可想而知	☑️✈️🥈🤾‍♂️	登峰造极	0	3
可想而知	⏱️🤔2️⃣🌳	刻舟求剑	0	3
可想而知	☑️✈️✌️❌	登峰造极	0	3
可想而知	⏱️📷🧒🧶	时不我待	0	4
可想而知	⏱️📷👦📑	时不我待	0	4
可想而知	⏱️📹2️⃣📃	时不我待	0	4
九九归一	9️⃣9️⃣🧎1️⃣	九九归一	1	1
九九归一	9️⃣9️⃣🧎‍♀️‍➡️☝️	九九归一	1	1
九九归一	9️⃣9️⃣👾☝️	九九归一	1	1
九九归一	🍷9️⃣🧎‍♀️‍➡️☝️	九九归一	1	2
九九归一	9️⃣9️⃣👻🧥	九九归一	1	2
九九归一	🍷9️⃣🌹☝️	九九归一	1	2
九九归一	⛑️🍸👹🥇	舍己救人	0	3
九九归一	⛑️🍸🧎‍♀️‍➡️☝️	救死扶伤	0	3
九九归一	⛑️🍷🌹1️⃣	救死扶伤	0	3
九九归一	⛑️⛑️🧎‍♂️⛑️	舍己救人	0	4
九九归一	⛑️⛑️👺🍝	救死扶伤	0	4
九九归一	⛑️⛑️🚂👩‍⚕️	救死扶伤	0	4
袖手旁观	👘🙋🏓🔭	和而不同	0	1
袖手旁观	👘🖐️🏓🔭	和盘托出	0	1
袖手旁观	👘👐♋🔭	和盘托出	0	1
袖手旁观	🔧🫳🏓🔭	工力悉敌	0	2
袖手旁观	🧑‍🔧🫳🏓🔭	工力悉敌	0	2
袖手旁观	🔧👋🏓🔭	改弦更张	0	2
袖手旁观	👃🤚♋🎷	掩鼻偷香	0	3
袖手旁观	🧑‍🔧👨‍🏫🏓🔭	能工巧匠	0	3
袖手旁观	👃🙌🏓🏩	鼻青脸肿	0	3
袖手旁观	🔧🔝🏓🏟️	精益求精	0	4
袖手旁观	👩‍🔧📩🏓🏆	能工巧匠	0	4
袖手旁观	👃🦖♋👩‍⚖️	闻过则喜	0	4
为国为民	👅🥘‼️🧫	味同嚼蜡	0	4
为国为民	💂🍋💂‍♀️🧫	兵临城下	0	4
为国为民	💂🍎🔱🧫	金玉其外	0	4
临危不惧	🌧️❗🙅‍♀️🙀	大惊小怪	0	1
临危不惧	🌳🆘🙅😱	树大招风	0	1
临危不惧	🌧️🆘🙅‍♂️😰	雨过天晴	0	1
临危不惧	🌳‼️🚶😨	大惊小怪	0	2
临危不惧	🌳❗🚶‍♂️😦	大惊小怪	0	2
临危不惧	🌧️💂‍♀️🙅‍♂️😱	风雨无阻	0	2
临危不惧	🌧️🔰🙅‍♀️🗳️	风雨无阻	0	3
临危不惧	🌧️❗🚶🙋‍♂️	风雨无阻	0	3
临危不惧	🌧️❗🚶‍♂️🏋️‍♀️	风雨无阻	0	3
临危不惧	🌧️🛰️👣🎦	风雨无阻	0	4
临危不惧	🌲💂‍♀️🚶🍊	守株待兔	0	4
临危不惧	🌧️🥀🚶‍♂️🍊	落花流水	0	4
平分秋色	🖥️➗🍂🌈	电光石火	0	1
平分秋色	🖥️➗🍂🎨	分崩离析	0	1
平分秋色	🍾➗🍂🖍️	分崩离析	0	1
平分秋色	🍏➗🎱🎨	青出于蓝	0	2
平分秋色	🍾🪦🍂🌈	酒色财气	0	2
平分秋色	♒➗🌎🌈	分道扬镳	0	2
平分秋色	♒😡⚾🖍️	水瓶大怒	0	3
平分秋色	♒😠⚾🌈	水火不容	0	3
平分秋色	♒💩🏀🌈	水到渠成	0	3
心猿意马	🩷🦍🍝🐴	心猿意马	1	0
心猿意马	💗🐒🍝🎪	心猿意马	1	0
心猿意马	🫰🦍💭🏇	心灵手巧	0	0
心猿意马	♥️🟠🍝🎠	心猿意马	1	1
心猿意马	♥️⚛️🍝🐴	心猿意马	1	1
心猿意马	♥️🐒🐜🏇	心猿意马	1	1
心猿意马	✉️👩‍💼💭🐎	信口雌黄	0	2
心猿意马	♥️⚛️🪑🎠	心旷神怡	0	2
心猿意马	♥️⚛️🤷‍♀🏇	心安理得	0	2
心猿意马	🌶️🦍👩‍⚕️👨‍💻	红男绿女	0	3
心猿意马	📧⚛️💭👨‍💻	电子邮件	0	3
心猿意马	✉️⚪👕🐴	信马由缰	0	3
心猿意马	✉️🔭🤷👨‍💻	信手拈来	0	4
心猿意马	✉️🟣🩺👨‍💻	信手拈来	0	4
心猿意马	🆕🙏🤷👨‍💻	不耻下问	0	4
横行无忌	⚖️🆗⚔️🛩️	权衡利弊	0	3
横行无忌	⚖️🆗⚔️👨‍🦽	权衡利弊	0	3
横行无忌	⚖️🆗5️⃣📚	权衡利弊	0	3
横行无忌	⚖️*️⃣🦜♾️	权衡利弊	0	4
横行无忌	⚖️*️⃣🏠♿	权衡利弊	0	4
横行无忌	⚖️*️⃣🏠✈️	权衡利弊	0	4
世界大同	🌎💍🤼‍♀️🟰	环球同此	0	2
世界大同	🌎🪢🤼🟰	世外桃源	0	2
世界大同	🌎🧹👊🟰	横扫千军	0	2
世界大同	⏳♑✊🟰	刻不容缓	0	3
世界大同	⏱️🧹👊🟰	时不我待	0	3
世界大同	☑️🎀🤜🟰	实事求是	0	3
世界大同	⏰🎀✊🧿	刻不容缓	0	4
世界大同	⌚🎀🥊👶	表里如一	0	4
世界大同	⏰♑✊👦	时不我待	0	4
为所欲为	‼️⛓️👨‍🚀🚻	刻不容缓	0	4
为所欲为	‼️⛓️‍💥🌽💂	刻骨铭心	0	4
为所欲为	‼️⛓️😞⚠️	刻不容缓	0	4
明知故犯	☀️⏸️🪘😒	日积月累	0	3
明知故犯	☀️⏸️👏😫	日以继夜	0	3
明知故犯	☀️⏸️💀😫	日积月累	0	3
明知故犯	🆔⏸️🍄‍🟫😣	忍辱负重	0	4
明知故犯	🆔⏹️👏🤸‍♀️	自得其乐	0	4
明知故犯	🆔⛔🍄😫	难言之隐	0	4
陈词滥调	🌅🧲🏀🎛️	东山再起	0	3
陈词滥调	🌅🔪🔵🎛️	朝三暮四	0	3
陈词滥调	🌅🦔🔵🎛️	朝三暮四	0	3
陈词滥调	🌅🌵🚡⬇️	东山再起	0	4
陈词滥调	🌅🦔🫐🔽	东张西望	0	4
陈词滥调	🌅🧲🚡⬇️	日积月累	0	4
说三道四	🗣️3️⃣🛣️4️⃣	说三道四	1	0
说三道四	🗯️3️⃣☯️4️⃣	说三道四	1	0
说三道四	🗯️🥉☯️4️⃣	言过其实	0	0
说三道四	🗯️3️⃣🏖️4️⃣	三言两语	0	1
说三道四	🗯️🥉🛣️🕌	道听途说	0	1
说三道四	🗣️🪂☯️4️⃣	说一不二	0	1
说三道四	🗯️☂️🛣️🕍	风言风语	0	2
说三道四	🗣️🪂⏮️4️⃣	言归正传	0	2
说三道四	🗯️🌂☯️🛕	道貌岸然	0	2
说三道四	🎓☂️☯️🧟‍♂️	学富五车	0	3
说三道四	🎓3️⃣🏴‍☠️💀	学富五车	0	3
说三道四	🗣️☂️🪒💀	说三道四	1	3
说三道四	👨‍🎓🌂⏮️💭	温故知新	0	4
说三道四	👨‍🎓🌂🏝️🤔	不假思索	0	4
说三道四	👨‍🎓☂️💃🧟‍♂️	书生舞鬼	0	4
悠游自在	🏊‍♀️🏊‍♀️🟣🤠	游手好闲	0	3
悠游自在	☹️🏊🟣🤠	愁眉苦脸	0	3
悠游自在	🏤🏊♊🤠	因地制宜	0	3
悠游自在	☹️👯‍♀️💵🤠	愁眉苦脸	0	4
悠游自在	☹️🏣🪻🤠	愁眉苦脸	0	4
悠游自在	🏊⛽🪻🤠	油然而生	0	4
忠肝义胆	🐕🍻👗🤶	狗尾续貂	0	3
忠肝义胆	🐕🍻🍝🎅	狗尾续貂	0	3
忠肝义胆	🐕🍻🤷‍♂️🎅	狗尾续貂	0	3
忠肝义胆	⏰🏃‍♀️‍➡️👗😑	争分夺秒	0	4
忠肝义胆	⏰🎋👩‍🎨⏏️	刻舟求剑	0	4
忠肝义胆	⏰🏃‍♀️‍➡️👔🍳	时不我待	0	4
皇亲国戚	👑👪🍲🚴‍♀️	皇亲国戚	1	2
皇亲国戚	👑👪🥑🎏	国泰民安	0	2
皇亲国戚	👑👪🍎🌫️	皇亲国戚	1	2
皇亲国戚	👑🎹🥘🚵	皇帝新装	0	3
皇亲国戚	👑🎹🍎🚴‍♀️	金玉良缘	0	3
皇亲国戚	👑🎹🥑⁉️	亡羊补牢	0	3
皇亲国戚	🏜️🦃🥘💢	漠不关心	0	4
皇亲国戚	🏜️🐔🍋👰	漠不关心	0	4
皇亲国戚	🏜️🎻🍋🐴	沙漠绿洲	0	4
树大招风	🌲🤼‍♀️👋🌪️	树大招风	1	1
树大招风	🌳🤜👋🪁	树大招风	1	1
树大招风	🌳🤼👋🪁	树大招风	1	1
树大招风	🍠👊👋🪗	熟能生巧	0	2
树大招风	🌲✊📷🌪️	树大招风	1	2
树大招风	🐀🤼‍♀️👋💨	鼠目寸光	0	2
树大招风	🍠🥊👋🗻	投石问路	0	3
树大招风	✒️🤼‍♀️🔦💨	笔走龙蛇	0	3
树大招风	🌲🤜🔍🍂	落叶归根	0	3
树大招风	🍟🤼‍♀️🪔🧵	拔苗助长	0	4
树大招风	✒️🤼‍♀️📷🍁	笔墨纸砚	0	4
树大招风	✒️🤼🔦🍁	笔走龙蛇	0	4
割据一方	◽😨☝️♦️	大惊小怪	0	2
割据一方	◽🙀☝️♦️	大惊小怪	0	2
